time,x,y,z,gforce
4.482,-0.02,0.03,-0.24
4.515,-0.01,0.02,-0.23
4.540,-0.00,-0.02,-0.16
4.564,-0.00,-0.01,-0.13
4.590,-0.06,-0.01,-0.20
4.600,-0.06,-0.02,-0.16
4.613,-0.03,0.01,-0.16
4.636,0.01,-0.01,-0.13
4.666,0.01,0.03,-0.33
4.681,0.01,0.07,-0.23
4.742,0.01,0.03,-0.16
4.775,0.01,0.00,-0.20
4.781,0.01,-0.01,-0.15
4.784,-0.03,-0.01,-0.13
4.800,0.01,0.01,-0.20
4.835,-0.00,-0.01,-0.16
4.862,0.01,0.01,-0.20
4.869,-0.02,0.02,-0.28
4.887,0.01,-0.01,-0.20
4.890,-0.03,-0.02,-0.13
4.929,-0.01,-0.03,-0.12
4.948,-0.01,0.01,-0.16
4.974,-0.01,0.01,-0.12
4.981,-0.01,0.02,-0.20
5.052,-0.00,-0.01,-0.12
5.055,0.03,0.00,-0.16
5.059,0.39,0.01,4.35
5.067,-0.65,-0.37,6.95
5.108,0.57,0.53,2.15
5.139,0.26,0.64,1.95
5.151,0.13,0.66,-4.23
5.171,0.03,-0.34,-6.62
5.215,-1.84,-1.75,-0.29
5.230,-0.19,-0.31,3.33
5.234,1.14,0.85,0.71
5.254,1.35,0.70,-1.07
5.273,-0.07,0.66,-0.78
5.337,-1.13,-0.34,-0.17
5.350,-1.10,0.05,-0.03
5.353,-0.39,-0.00,-0.04
5.373,0.76,0.03,-0.46
5.394,0.39,0.09,-0.12
5.422,-0.32,0.03,0.19
5.425,-0.61,0.07,-0.26
5.456,-0.22,-0.06,-0.39
5.468,0.13,-0.06,-0.22
5.526,0.24,0.03,-0.02
5.529,0.01,0.05,-0.16
5.531,-0.03,0.06,-0.16
5.555,-0.12,0.00,-0.22
5.568,-0.16,-0.04,-0.35
5.610,-0.17,-0.05,-0.27
5.612,-0.03,0.05,-0.17
5.638,0.04,0.05,-0.16
5.661,-0.04,-0.02,-0.32
5.672,-0.08,-0.04,-0.34
5.707,-0.13,-0.04,-0.26
5.714,-0.12,-0.04,-0.15
5.753,-0.07,0.01,-0.16
5.770,-0.01,0.00,-0.13
5.784,-0.00,-0.04,-0.19
5.836,-0.05,0.03,-0.16
5.849,-0.09,0.00,-0.13
5.851,-0.02,0.02,-0.16
5.855,-0.04,-0.03,-0.20
5.883,-0.05,0.00,-0.16
5.911,-0.05,0.00,-0.16
5.928,0.01,-0.01,-0.19
5.948,-0.03,-0.01,-0.26
5.965,-1.23,5.40,-6.15
5.986,-0.63,-0.33,6.96
6.017,-0.05,-0.43,5.91
6.032,0.29,-0.23,0.98
6.058,0.14,-0.08,1.16
6.260,-0.15,0.05,2.05
6.264,-0.60,0.39,0.39
6.269,-0.91,-0.26,-4.74
6.270,-0.94,-0.57,-4.41
6.273,0.74,-0.72,0.49
6.274,1.75,0.70,1.40
6.279,1.25,0.86,0.49
6.281,-0.89,-0.07,-0.55
6.284,-1.10,-0.26,-0.69
6.285,-1.28,-0.35,-0.79
6.299,-0.42,-0.10,0.02
6.303,0.56,0.01,0.13
6.348,0.50,-0.01,-0.20
6.349,0.13,-0.03,-0.24
6.359,-0.60,0.02,-0.23
6.383,-0.41,-0.02,-0.42
6.433,-0.05,-0.11,-0.24
6.452,0.26,0.00,-0.12
6.466,0.20,0.10,-0.23
6.478,0.11,0.05,-0.26
6.491,-0.06,-0.05,-0.20
6.527,-0.19,-0.13,-0.02
6.540,-0.13,-0.04,-0.17
6.579,0.16,-0.08,-0.11
6.589,0.06,-0.02,-0.08
6.621,-0.02,-0.00,-0.13
6.636,-0.17,-0.04,-0.16
6.681,-0.13,-0.04,-0.30
6.693,-0.07,-0.04,-0.20
6.698,-0.03,-0.04,-0.17
6.758,0.01,-0.00,-0.23
6.759,-0.02,-0.04,-0.23
6.760,-0.05,-0.06,-0.26
6.783,-0.16,-0.05,-0.23
6.803,0.04,-0.02,-0.20
6.849,-0.01,0.01,-0.13
6.860,-0.04,0.05,-0.13
6.861,0.97,-0.12,-10.92
6.885,-1.13,-0.54,5.08
6.932,0.56,0.56,2.42
6.948,0.91,0.59,1.93
6.951,0.84,0.61,2.88
6.972,0.89,-0.26,-1.11
6.990,-0.45,-0.19,-5.87
7.010,-2.04,-0.37,-5.43
7.058,-2.42,-0.59,3.48
7.066,0.74,0.07,2.95
7.077,2.28,1.00,-0.28
7.103,1.61,0.90,-1.62
7.125,-0.37,-0.16,-0.13
7.157,-1.78,-0.17,0.05
7.180,-1.57,-0.17,-0.36
7.192,-0.52,-0.04,-0.47
7.194,0.67,0.11,-0.26
7.215,0.69,0.05,-0.17
7.262,-0.46,0.02,0.13
7.266,-0.62,0.09,-0.34
7.280,-0.21,-0.04,-0.42
7.309,0.19,-0.05,-0.13
7.366,0.10,0.12,-0.17
7.383,-0.14,0.04,-0.22
7.385,-0.15,-0.03,-0.19
7.399,-0.10,-0.03,-0.20
7.422,-0.12,0.03,-0.27
7.429,-0.12,-0.04,-0.31
7.455,-0.13,-0.05,-0.15
7.474,-0.01,-0.01,-0.20
7.493,0.00,0.02,-0.19
7.529,-0.12,-0.01,-0.22
7.563,-0.14,-0.01,-0.20
7.574,-0.10,-0.01,-0.16
7.583,-0.07,0.04,-0.23
7.600,-0.05,0.04,-0.26
7.631,-0.06,0.03,-0.19
7.696,-0.09,-0.01,-0.20
7.715,-0.13,-0.01,-0.22
7.721,-0.11,-0.01,-0.23
7.728,-0.06,0.01,-0.20
7.741,-0.01,0.02,-0.16
7.745,-0.01,0.02,-0.13
7.792,-0.06,0.02,-0.22
7.794,-0.05,0.02,-0.17
7.814,-0.05,0.02,-0.22
7.831,-0.05,0.00,-0.20
7.858,-0.05,0.02,-0.11
7.869,-0.07,0.00,-0.20
7.888,-0.06,0.00,-0.16
7.910,-0.10,0.04,-0.20
7.931,-0.08,-0.03,-0.19
7.964,-0.05,-0.03,-0.19
7.984,-0.05,-0.01,-0.22
8.004,-0.05,0.01,-0.24
8.021,-0.04,-0.01,-0.22
8.061,-0.05,-0.00,-0.17
8.065,-0.04,-0.00,-0.20
8.085,-0.04,-0.02,-0.22
8.106,-0.04,-0.02,-0.16
8.146,-0.01,-0.00,-0.27
8.158,-0.01,0.04,-0.20
8.171,-0.01,0.01,-0.19
8.439,-0.05,-0.00,-0.13
8.441,-0.04,0.03,-0.20
8.442,-0.07,-0.03,-0.16
8.444,-0.08,-0.04,-0.23
8.445,-0.04,0.03,-0.23
8.446,-0.04,0.01,-0.16
8.446,0.00,-0.01,-0.12
8.448,0.00,-0.01,-0.07
8.448,-0.06,-0.11,-0.30
8.449,-0.12,-0.02,-0.30
8.451,-0.02,-0.01,-0.20
8.452,-0.03,-0.01,-0.20
8.461,0.11,0.02,-0.16
8.462,0.11,0.02,-0.22
8.495,-0.03,-0.04,-0.16
8.520,-0.03,0.00,-0.17
8.532,-0.05,-0.01,-0.19
8.547,-0.05,-0.01,-0.20
8.570,-0.05,0.03,-0.20
8.635,-0.06,-0.02,-0.20
8.648,-0.06,-0.01,-0.20
8.658,-0.03,-0.02,-0.16
8.688,-0.05,-0.01,-0.13
8.733,-0.03,-0.04,-0.13
8.734,0.01,0.02,-0.17
8.765,-0.03,0.03,-0.23
8.766,-0.03,-0.03,-0.16
8.775,-0.03,-0.04,-0.13
8.816,-0.03,0.02,-0.16
8.817,-0.01,-0.01,-0.12
8.841,-0.01,0.00,-0.17
8.857,-0.03,0.00,-0.19
8.881,-0.01,-0.01,-0.23
8.899,-0.04,0.00,-0.26
8.919,-0.04,0.01,-0.13
8.936,-0.04,0.01,-0.11
8.959,-0.03,0.01,-0.17
8.997,-0.02,0.02,-0.08
9.008,-0.01,0.01,-0.11
9.027,-0.09,-0.04,-0.13
9.039,-0.04,0.00,-0.23
9.066,0.00,-0.01,-0.22
9.099,-0.00,0.04,-0.20
9.111,0.03,-0.01,-0.16
9.127,0.03,-0.05,-0.24
9.141,-0.01,-0.07,-0.23
9.168,0.00,-0.05,-0.20
9.208,0.00,0.00,-0.12
9.220,-0.01,-0.04,-0.16
9.246,0.01,-0.04,-0.16
9.263,-0.01,0.03,-0.17
9.275,-0.01,-0.01,-0.13
9.304,-0.01,0.01,-0.13
9.316,-0.00,0.04,-0.23
9.329,-0.00,0.01,-0.17
9.343,-0.02,-0.02,-0.17
9.368,-0.02,-0.03,-0.16
9.425,0.01,0.01,-0.17
9.429,0.01,-0.00,-0.24
9.432,0.01,-0.00,-0.20
9.463,0.01,0.02,-0.31
9.474,0.01,-0.02,-0.26
9.524,0.02,0.05,-0.17
9.531,0.01,0.01,-0.20
9.546,0.01,-0.02,-0.17
9.561,0.02,-0.01,-0.16
9.666,0.02,-0.02,-0.16
9.668,0.00,-0.02,-0.20
9.670,-0.02,-0.02,0.00
9.671,-0.02,-0.02,-0.16
9.698,-0.00,0.01,-0.16
9.738,-0.00,-0.02,-0.20
9.754,-0.00,-0.05,-0.23
9.755,0.01,-0.02,-0.19
9.768,0.01,-0.02,-0.23
9.794,-0.00,-0.01,-0.15
9.822,0.03,0.01,-0.23
9.832,0.07,-0.01,-0.23
9.843,0.07,-0.02,-0.19
9.861,0.01,0.01,-0.17
9.888,0.00,0.05,-0.24
9.919,0.03,0.05,-0.24
9.930,0.03,0.01,-0.27
9.941,0.03,0.01,-0.16
9.962,0.01,-0.05,-0.15
9.988,0.02,-0.02,-0.23
10.028,0.02,-0.02,-0.21
10.047,0.03,-0.02,-0.21
10.058,0.03,-0.02,-0.20
10.061,0.00,-0.02,-0.24
10.085,0.03,-0.02,-0.19
10.121,-0.01,-0.02,-0.20
10.126,-0.01,-0.02,-0.19
10.148,-0.01,0.01,-0.26
10.172,0.06,-0.02,-0.21
10.190,0.02,0.01,-0.17
10.211,-0.03,-0.01,-0.11
10.260,-0.00,-0.05,-0.20
10.262,-0.00,-0.01,-0.21
10.273,-0.00,0.01,-0.21
10.615,-0.00,-0.02,-0.15
10.625,0.02,-0.02,-0.16
10.626,0.01,-0.02,-0.17
10.627,0.00,-0.03,-0.21
10.628,0.03,0.01,-0.20
10.629,0.03,0.01,-0.16
10.630,0.07,-0.02,-0.13
10.631,0.07,-0.03,-0.20
10.632,0.07,-0.02,-0.11
10.633,-0.00,0.01,-0.17
10.634,0.01,0.01,-0.19
10.660,0.03,-0.01,-0.20
10.661,0.04,0.05,-0.24
10.662,0.04,-0.05,-0.20
10.662,0.04,-0.02,-0.19
10.666,0.04,-0.01,-0.16
10.666,0.03,-0.03,-0.01
10.667,0.04,-0.03,-0.21
10.699,0.04,-0.02,-0.16
10.728,0.04,-0.05,-0.19
10.740,0.04,-0.02,-0.23
10.752,0.04,-0.02,-0.20
10.777,0.04,-0.02,-0.17
10.788,0.03,-0.02,-0.16
10.809,0.04,-0.03,-0.11
10.829,0.00,-0.00,-0.15
10.875,0.00,-0.02,-0.24
10.876,0.00,-0.02,-0.20
10.895,0.00,-0.02,-0.23
10.909,0.07,0.02,-0.23
10.930,0.07,0.01,-0.17
10.978,0.07,-0.02,-0.24
10.979,0.03,-0.02,-0.23
10.996,0.00,0.01,-0.17
11.030,0.00,-0.02,-0.23
11.066,0.01,-0.02,-0.19
11.068,0.01,-0.02,-0.23
11.094,0.01,-0.00,-0.07
11.120,0.09,0.02,-0.20
11.141,0.08,-0.05,-0.24
11.192,0.07,-0.05,-0.20
11.208,0.02,-0.00,-0.15
11.210,0.03,0.01,-0.12
11.225,0.03,-0.00,-0.20
11.242,0.03,0.02,-0.19
11.261,0.03,0.01,-0.30
11.332,0.03,-0.02,-0.26
11.363,0.03,-0.01,-0.21
11.365,0.01,-0.02,-0.19
11.366,0.03,-0.05,-0.19
11.379,0.03,-0.02,-0.24
11.452,0.03,0.01,-0.23
11.453,0.03,0.01,-0.20
11.464,0.03,-0.00,-0.15
11.465,0.04,-0.05,-0.16
11.470,0.04,-0.02,-0.16
11.487,0.07,-0.01,-0.15
11.513,0.07,0.01,-0.13
11.540,0.07,-0.02,-0.17
11.550,0.01,-0.00,-0.12
11.576,0.03,-0.02,-0.19
11.613,0.03,-0.02,-0.16
11.614,0.08,-0.04,-0.13
11.632,0.08,-0.00,-0.20
11.655,0.07,-0.06,-0.15
11.693,0.07,-0.02,-0.16
11.697,0.04,-0.04,-0.22
11.727,0.04,-0.03,-0.17
11.740,0.04,-0.03,-0.23
11.756,0.02,-0.03,-0.22
11.801,0.03,-0.01,-0.20
11.805,0.01,-0.04,-0.20
11.837,0.01,-0.01,-0.15
11.863,0.01,-0.01,-0.13
11.878,0.03,-0.01,-0.13
11.903,0.03,-0.03,-0.20
11.919,0.03,-0.01,-0.24
11.938,0.03,-0.01,-0.24
11.967,0.03,-0.04,-0.27
12.011,0.03,0.00,-0.22
12.020,0.07,0.01,-0.20
12.037,0.03,-0.01,-0.11
12.055,-0.02,-0.05,-0.11
12.069,0.04,-0.01,-0.26
12.107,0.03,-0.03,-0.23
12.109,0.03,-0.01,-0.20
12.131,0.03,-0.04,-0.24
12.150,0.03,0.00,-0.23
12.172,0.03,-0.01,-0.23
12.238,0.03,0.00,-0.23
12.241,-0.00,0.01,-0.20
12.246,0.03,0.01,-0.16
12.263,0.03,0.00,-0.24
12.277,0.03,0.04,-0.24
12.314,0.03,0.01,-0.13
12.328,0.03,-0.02,-0.15
12.347,0.02,0.01,-0.13
12.362,0.03,-0.00,-0.13
12.439,0.08,-0.04,-0.16
12.440,0.08,-0.05,-0.13
12.602,0.08,0.01,-0.20
12.603,0.08,-0.04,-0.20
12.614,0.03,0.03,-0.15
12.615,0.03,0.04,-0.20
12.616,0.08,-0.00,-0.13
12.616,0.04,-0.00,-0.19
12.619,0.02,-0.02,-0.20
12.620,-0.00,-0.03,-0.20
12.621,-0.00,0.01,-0.23
12.621,-0.00,-0.04,-0.20
12.630,0.04,0.01,-0.16
12.656,0.02,-0.04,-0.17
12.669,0.04,-0.01,-0.20
12.712,0.04,-0.03,-0.12
12.714,0.04,-0.04,-0.20
12.724,0.02,-0.01,-0.23
12.755,0.02,-0.00,-0.20
12.803,-0.11,-0.04,-0.22
12.817,0.13,-0.03,0.36
12.819,-0.50,-0.10,-0.30
12.830,-0.76,-0.10,-1.01
12.848,-0.55,-0.24,-0.68
12.883,0.55,0.17,0.40
12.898,1.16,0.20,0.10
12.941,0.78,0.10,-0.19
