time,x,y,z,gforce
12.244,-0.01,-0.02,-0.13
12.286,0.00,-0.01,-0.16
12.297,0.00,0.01,-0.20
12.312,0.01,-0.03,-0.20
12.334,-0.03,0.01,-0.17
12.388,-0.04,0.02,-0.22
12.404,-0.04,-0.02,-0.20
12.406,-0.03,-0.03,-0.16
12.418,-0.01,0.01,-0.26
12.454,0.03,0.01,-0.23
12.456,0.02,-0.03,-0.15
12.474,0.02,0.01,-0.16
12.503,-0.01,-0.00,-0.23
12.519,-0.02,0.01,-0.23
12.595,-0.01,-0.00,-0.16
12.604,-0.01,-0.00,-0.20
12.605,0.00,-0.02,-0.13
12.615,0.00,0.05,-0.13
12.617,-0.01,0.02,-0.19
12.654,0.02,0.02,-0.20
12.663,-0.01,-0.02,-0.22
12.681,-0.01,-0.02,-0.09
12.708,-0.06,-0.03,-0.20
12.740,-0.03,-0.03,-0.16
12.751,-0.02,-0.03,-0.23
12.764,-0.01,0.01,-0.17
12.787,-0.04,-0.03,-0.20
12.804,-0.04,-0.03,-0.20
12.992,-0.01,-0.03,-0.20
12.993,0.00,-0.03,-0.26
12.994,0.02,-0.01,-0.22
12.994,-0.01,-0.00,-0.16
12.995,-0.05,-0.00,-0.17
12.996,-0.04,-0.00,-0.17
12.997,-0.01,-0.03,-0.23
12.998,-0.01,-0.03,-0.16
12.999,0.36,-0.02,0.53
13.014,0.10,-0.15,0.76
13.043,-0.84,-0.00,-1.41
13.073,-0.91,-0.12,-1.31
13.088,-0.08,-0.01,0.29
13.098,0.74,0.04,0.90
13.117,0.71,0.04,0.71
